A		RSMGL_SD	RSMGL_SD	RSMGL_SD	RSMGL_SD	RSMGL_SD
B		S12A	S12B	S12C	S12D	S333
C		FLOW	FLOW	FLOW	FLOW	FLOW
E						
F		SIMULATED	SIMULATED	SIMULATED	SIMULATED	SIMULATED
Units		FT^3/S	FT^3/S	FT^3/S	FT^3/S	FT^3/S
Type		PER-AVER	PER-AVER	PER-AVER	PER-AVER	PER-AVER
13609	05Apr2002	0.0	0.0	0.0	0.0	698.8
13610	06Apr2002	0.0	0.0	0.0	0.0	764.6
13611	07Apr2002	0.0	0.0	0.0	0.0	764.6
13612	08Apr2002	0.0	0.0	0.0	0.0	764.6
13613	09Apr2002	0.0	0.0	0.0	0.0	764.6
13614	10Apr2002	0.0	0.0	0.0	0.0	764.6
13615	11Apr2002	0.0	0.0	0.0	0.0	764.6
13616	12Apr2002	0.0	0.0	0.0	0.0	764.6
13617	13Apr2002	0.0	0.0	0.0	0.0	26.4
13618	14Apr2002	0.0	0.0	0.0	0.0	26.4
13619	15Apr2002	0.0	0.0	0.0	0.0	26.4
13620	16Apr2002	0.0	0.0	0.0	0.0	26.4
13621	17Apr2002	0.0	0.0	0.0	0.0	26.4
13622	18Apr2002	0.0	0.0	0.0	0.0	26.4
13623	19Apr2002	0.0	0.0	0.0	0.0	26.4
13624	20Apr2002	0.0	0.0	0.0	0.0	698.8
13625	21Apr2002	0.0	0.0	0.0	0.0	698.8
13626	22Apr2002	0.0	0.0	0.0	0.0	698.8
13627	23Apr2002	0.0	0.0	0.0	0.0	698.8
13628	24Apr2002	0.0	0.0	0.0	0.0	698.8
13629	25Apr2002	0.0	0.0	0.0	0.0	698.8
13630	26Apr2002	0.0	0.0	0.0	0.0	698.8
13631	27Apr2002	0.0	0.0	0.0	0.0	52.6
13632	28Apr2002	0.0	0.0	0.0	0.0	52.6
13633	29Apr2002	0.0	0.0	0.0	0.0	52.6
13634	30Apr2002	0.0	0.0	0.0	0.0	52.6
13635	01May2002	0.0	0.0	0.0	0.0	52.6
13636	02May2002	0.0	0.0	0.0	0.0	52.6
13637	03May2002	0.0	0.0	0.0	0.0	52.6
13638	04May2002	0.0	0.0	0.0	0.0	63.2
13639	05May2002	0.0	0.0	0.0	0.0	63.2
13640	06May2002	0.0	0.0	0.0	0.0	63.2
13641	07May2002	0.0	0.0	0.0	0.0	63.2
13642	08May2002	0.0	0.0	0.0	0.0	63.2
13643	09May2002	0.0	0.0	0.0	0.0	63.2
13644	10May2002	0.0	0.0	0.0	0.0	63.2
13645	11May2002	0.0	0.0	0.0	0.0	63.4
13646	12May2002	0.0	0.0	0.0	0.0	63.4
13647	13May2002	0.0	0.0	0.0	0.0	63.4
13648	14May2002	0.0	0.0	0.0	0.0	63.4
13649	15May2002	0.0	0.0	0.0	0.0	63.4
13650	16May2002	0.0	0.0	0.0	0.0	63.4
13651	17May2002	0.0	0.0	0.0	0.0	63.4
13652	18May2002	0.0	0.0	0.0	0.0	63.0
13653	19May2002	0.0	0.0	0.0	0.0	63.0
13654	20May2002	0.0	0.0	0.0	0.0	63.0
13655	21May2002	0.0	0.0	0.0	0.0	63.0
13656	22May2002	0.0	0.0	0.0	0.0	63.0
13657	23May2002	0.0	0.0	0.0	0.0	63.0
13658	24May2002	0.0	0.0	0.0	0.0	63.0
13659	25May2002	0.0	0.0	0.0	0.0	60.1
13660	26May2002	0.0	0.0	0.0	0.0	60.1
13661	27May2002	0.0	0.0	0.0	0.0	60.1
13662	28May2002	0.0	0.0	0.0	0.0	60.1
13663	29May2002	0.0	0.0	0.0	0.0	60.1
13664	30May2002	0.0	0.0	0.0	0.0	60.1
13665	31May2002	0.0	0.0	0.0	0.0	60.1
13666	01Jun2002	0.0	0.0	0.0	0.0	42.9
13667	02Jun2002	0.0	0.0	0.0	0.0	42.9
13668	03Jun2002	0.0	0.0	0.0	0.0	42.9
13669	04Jun2002	0.0	0.0	0.0	0.0	42.9
13670	05Jun2002	0.0	0.0	0.0	0.0	42.9
13671	06Jun2002	0.0	0.0	0.0	0.0	42.9
13672	07Jun2002	0.0	0.0	0.0	0.0	42.9
13673	08Jun2002	0.0	0.0	0.0	0.0	61.4
13674	09Jun2002	0.0	0.0	0.0	0.0	61.4
13675	10Jun2002	0.0	0.0	0.0	0.0	61.4
13676	11Jun2002	0.0	0.0	0.0	0.0	61.4
13677	12Jun2002	0.0	0.0	0.0	0.0	61.4
13678	13Jun2002	0.0	0.0	0.0	0.0	61.4
13679	14Jun2002	0.0	0.0	0.0	0.0	61.4
13680	15Jun2002	0.0	0.0	0.0	0.0	795.4
13681	16Jun2002	0.0	0.0	0.0	0.0	795.4
13682	17Jun2002	0.0	0.0	0.0	0.0	795.4
13683	18Jun2002	0.0	0.0	0.0	0.0	795.4
13684	19Jun2002	0.0	0.0	0.0	0.0	795.4
13685	20Jun2002	0.0	0.0	0.0	0.0	795.4
13686	21Jun2002	0.0	0.0	0.0	0.0	795.4
13687	22Jun2002	0.0	0.0	0.0	0.0	63.4
13688	23Jun2002	0.0	0.0	0.0	0.0	63.4
13689	24Jun2002	0.0	0.0	0.0	0.0	63.4
13690	25Jun2002	0.0	0.0	0.0	0.0	63.4
13691	26Jun2002	0.0	0.0	0.0	0.0	63.4
13692	27Jun2002	0.0	0.0	0.0	0.0	63.4
13693	28Jun2002	0.0	0.0	0.0	0.0	63.4
13694	29Jun2002	0.0	0.0	0.0	0.0	1097.2
13695	30Jun2002	0.0	0.0	0.0	0.0	1097.2
13696	01Jul2002	0.0	0.0	0.0	0.0	1097.2
13697	02Jul2002	0.0	0.0	0.0	0.0	1097.2
13698	03Jul2002	0.0	0.0	0.0	0.0	1097.2
13699	04Jul2002	0.0	0.0	0.0	0.0	1097.2
13700	05Jul2002	0.0	0.0	0.0	0.0	1097.2
13701	06Jul2002	0.0	0.0	0.0	0.0	877.7
13702	07Jul2002	0.0	0.0	0.0	0.0	877.7
13703	08Jul2002	0.0	0.0	0.0	0.0	877.7
13704	09Jul2002	0.0	0.0	0.0	0.0	877.7
13705	10Jul2002	0.0	0.0	0.0	0.0	877.7
13706	11Jul2002	0.0	0.0	0.0	0.0	877.7
13707	12Jul2002	0.0	0.0	0.0	0.0	877.7
13708	13Jul2002	0.0	0.0	0.0	0.0	675.8
13709	14Jul2002	0.0	0.0	0.0	0.0	675.8
13710	15Jul2002	0.0	0.0	0.0	0.0	675.8
13711	16Jul2002	0.0	0.0	185.1	556.2	1350.0
13712	17Jul2002	0.0	0.0	319.3	546.3	1218.8
13713	18Jul2002	0.0	0.0	289.7	538.5	1027.9
13714	19Jul2002	0.0	0.0	282.5	537.8	1095.2
13715	20Jul2002	0.0	0.0	280.0	540.8	1110.8
13716	21Jul2002	0.0	0.0	280.0	542.0	1149.1
13717	22Jul2002	0.0	0.0	284.5	550.2	1147.6
13718	23Jul2002	0.0	0.0	285.5	555.5	1195.6
13719	24Jul2002	0.0	0.0	286.7	555.9	1158.1
13720	25Jul2002	0.0	0.0	289.9	557.8	1143.4
13721	26Jul2002	0.0	0.0	293.4	563.6	1161.9
13722	27Jul2002	0.0	0.0	293.4	565.2	1209.3
13723	28Jul2002	0.0	0.0	293.8	565.0	1208.6
13724	29Jul2002	0.0	0.0	293.3	565.1	1235.2
13725	30Jul2002	0.0	0.0	297.7	564.5	1233.7
13726	31Jul2002	0.0	0.0	297.8	570.9	1245.1
13727	01Aug2002	0.0	0.0	299.5	572.4	1206.9
13728	02Aug2002	0.0	0.0	306.0	573.4	1013.5
13729	03Aug2002	0.0	0.0	307.3	577.6	972.1
13730	04Aug2002	0.0	0.0	321.6	590.0	990.7
13731	05Aug2002	0.0	0.0	325.0	598.5	1003.5
13732	06Aug2002	0.0	0.0	334.4	604.1	1025.3
13733	07Aug2002	0.0	0.0	344.5	612.5	915.5
13734	08Aug2002	0.0	0.0	348.6	623.0	988.2
13735	09Aug2002	0.0	0.0	351.1	627.7	1012.9
13736	10Aug2002	0.0	0.0	0.0	0.0	877.7
13737	11Aug2002	0.0	0.0	0.0	0.0	877.7
13738	12Aug2002	0.0	0.0	249.1	522.7	874.7
13739	13Aug2002	0.0	7.2	423.0	687.1	953.8
13740	14Aug2002	0.0	0.0	398.1	677.1	949.5
13741	15Aug2002	0.0	0.0	0.0	0.0	877.7
13742	16Aug2002	0.0	0.0	0.0	0.0	877.7
13743	17Aug2002	0.0	0.0	0.0	18.9	1078.2
13744	18Aug2002	0.0	0.0	0.0	14.6	1082.6
13745	19Aug2002	0.0	0.0	0.0	23.5	1073.7
13746	20Aug2002	0.0	0.0	0.0	39.0	1058.1
13747	21Aug2002	0.0	0.0	0.0	82.7	1014.5
13748	22Aug2002	0.0	0.0	0.0	50.4	1046.8
13749	23Aug2002	0.0	0.0	0.0	188.1	909.1
13750	24Aug2002	0.0	0.0	0.0	104.8	992.4
13751	25Aug2002	0.0	0.0	0.0	59.9	1037.2
13752	26Aug2002	0.0	0.0	0.0	221.9	875.3
13753	27Aug2002	0.0	0.0	0.0	280.8	816.3
13754	28Aug2002	0.0	0.0	0.0	158.8	938.4
13755	29Aug2002	0.0	0.0	0.0	218.9	878.2
13756	30Aug2002	0.0	0.0	0.0	246.4	850.7
13757	31Aug2002	0.0	0.0	0.0	279.1	927.8
13758	01Sep2002	0.0	0.0	0.0	225.2	981.6
13759	02Sep2002	0.0	0.0	0.0	210.2	996.7
13760	03Sep2002	0.0	0.0	0.0	203.6	1003.3
13761	04Sep2002	0.0	0.0	0.0	359.2	847.6
13762	05Sep2002	0.0	0.0	0.0	456.4	750.5
13763	06Sep2002	0.0	0.0	0.0	444.9	762.0
13764	07Sep2002	0.0	0.0	0.0	30.3	847.4
13765	08Sep2002	0.0	0.0	0.0	23.7	854.1
13766	09Sep2002	0.0	0.0	0.0	0.0	877.7
13767	10Sep2002	0.0	0.0	0.0	87.4	790.3
13768	11Sep2002	0.0	0.0	0.0	202.5	675.3
13769	12Sep2002	0.0	0.0	0.0	133.3	744.4
13770	13Sep2002	0.0	0.0	0.0	22.1	855.6
13771	14Sep2002	0.0	0.0	0.0	0.0	877.7
13772	15Sep2002	0.0	0.0	0.0	0.0	877.7
13773	16Sep2002	0.0	0.0	0.0	0.0	877.7
13774	17Sep2002	0.0	0.0	0.0	0.0	877.7
13775	18Sep2002	0.0	0.0	0.0	0.0	877.7
13776	19Sep2002	0.0	0.0	0.0	0.0	877.7
13777	20Sep2002	0.0	0.0	0.0	0.0	877.7
13778	21Sep2002	0.0	0.0	0.0	0.0	877.7
13779	22Sep2002	0.0	0.0	0.0	0.0	877.7
13780	23Sep2002	0.0	0.0	0.0	0.0	877.7
13781	24Sep2002	0.0	0.0	0.0	0.0	877.7
13782	25Sep2002	0.0	0.0	0.0	0.0	877.7
13783	26Sep2002	0.0	0.0	0.0	0.0	877.7
13784	27Sep2002	0.0	0.0	0.0	0.0	877.7
13785	28Sep2002	0.0	0.0	0.0	536.8	1218.6
13786	29Sep2002	0.0	0.0	0.0	602.0	1153.4
13787	30Sep2002	0.0	0.0	0.0	667.4	1088.0
13788	01Oct2002	0.0	0.0	0.0	405.4	1350.0
13789	02Oct2002	0.0	0.0	0.0	405.4	1350.0
13790	03Oct2002	0.0	0.0	0.0	405.4	1350.0
13791	04Oct2002	0.0	0.0	0.0	405.4	1350.0
13792	05Oct2002	0.0	0.0	0.0	0.0	1207.0
13793	06Oct2002	0.0	0.0	0.0	0.0	1207.0
13794	07Oct2002	0.0	0.0	0.0	0.0	1207.0
13795	08Oct2002	0.0	0.0	0.0	0.0	1207.0
13796	09Oct2002	0.0	0.0	0.0	0.0	1207.0
13797	10Oct2002	0.0	0.0	0.0	0.0	1207.0
13798	11Oct2002	0.0	0.0	0.0	0.0	1207.0
13799	12Oct2002	0.0	0.0	0.0	0.0	1344.2
13800	13Oct2002	0.0	0.0	0.0	0.0	1344.2
13801	14Oct2002	0.0	0.0	0.0	0.0	1344.2
13802	15Oct2002	0.0	0.0	0.0	0.0	1344.2
13803	16Oct2002	0.0	0.0	0.0	133.6	1210.6
13804	17Oct2002	0.0	0.0	0.0	0.0	1344.2
13805	18Oct2002	0.0	0.0	0.0	0.0	1344.2
13806	19Oct2002	0.0	0.0	0.0	145.0	1350.0
13807	20Oct2002	0.0	0.0	0.0	217.9	1277.1
13808	21Oct2002	0.0	0.0	0.0	241.3	1253.7
13809	22Oct2002	0.0	0.0	0.0	211.6	1283.4
13810	23Oct2002	0.0	0.0	0.0	161.9	1333.1
13811	24Oct2002	0.0	0.0	0.0	191.6	1303.3
13812	25Oct2002	0.0	0.0	0.0	165.2	1329.7
13813	26Oct2002	0.0	0.0	0.0	318.5	1341.0
13814	27Oct2002	0.0	0.0	0.0	309.6	1350.0
13815	28Oct2002	0.0	0.0	0.0	309.6	1350.0
13816	29Oct2002	0.0	0.0	0.0	309.6	1350.0
13817	30Oct2002	0.0	0.0	0.0	309.6	1350.0
13818	31Oct2002	0.0	0.0	0.0	309.6	1350.0
13819	01Nov2002	0.0	0.0	0.0	376.0	1283.5
13820	02Nov2002	0.0	0.0	0.0	430.3	1215.6
13821	03Nov2002	0.0	0.0	0.0	364.9	1281.1
13822	04Nov2002	0.0	0.0	0.0	335.2	1310.7
13823	05Nov2002	0.0	0.0	0.0	321.3	1324.6
13824	06Nov2002	0.0	0.0	0.0	295.9	1350.0
13825	07Nov2002	0.0	0.0	0.0	295.9	1350.0
13826	08Nov2002	0.0	0.0	0.0	295.9	1350.0
13827	09Nov2002	0.0	0.0	0.0	0.0	768.5
13828	10Nov2002	0.0	0.0	0.0	0.0	768.5
13829	11Nov2002	0.0	0.0	0.0	0.0	768.5
13830	12Nov2002	0.0	0.0	0.0	0.0	768.5
13831	13Nov2002	0.0	0.0	0.0	0.0	768.5
13832	14Nov2002	0.0	0.0	0.0	0.0	768.5
13833	15Nov2002	0.0	0.0	0.0	0.0	768.5
13834	16Nov2002	0.0	0.0	0.0	0.0	864.5
13835	17Nov2002	0.0	0.0	0.0	0.0	864.5
13836	18Nov2002	0.0	0.0	0.0	0.0	864.5
13837	19Nov2002	0.0	0.0	0.0	0.0	864.5
13838	20Nov2002	0.0	0.0	0.0	0.0	864.5
13839	21Nov2002	0.0	0.0	0.0	0.0	864.5
13840	22Nov2002	0.0	0.0	0.0	0.0	864.5
13841	23Nov2002	0.0	0.0	0.0	0.0	935.7
13842	24Nov2002	0.0	0.0	0.0	0.0	935.7
13843	25Nov2002	0.0	0.0	0.0	0.0	935.7
13844	26Nov2002	0.0	0.0	0.0	0.0	935.7
13845	27Nov2002	0.0	0.0	0.0	0.0	935.7
13846	28Nov2002	0.0	0.0	0.0	0.0	935.7
13847	29Nov2002	0.0	0.0	0.0	0.0	935.7
13848	30Nov2002	0.0	0.0	0.0	0.0	1100.3
13849	01Dec2002	0.0	0.0	0.0	0.0	1100.3
13850	02Dec2002	0.0	0.0	0.0	0.0	1100.3
13851	03Dec2002	0.0	0.0	0.0	0.0	1100.3
13852	04Dec2002	0.0	0.0	0.0	0.0	1100.3
13853	05Dec2002	0.0	0.0	0.0	0.0	1100.3
13854	06Dec2002	0.0	0.0	0.0	0.0	1100.3
13855	07Dec2002	0.0	0.0	0.0	0.0	1264.8
13856	08Dec2002	0.0	0.0	0.0	0.0	1264.8
13857	09Dec2002	0.0	0.0	0.0	0.0	1264.8
13858	10Dec2002	0.0	0.0	0.0	0.0	1264.8
13859	11Dec2002	0.0	0.0	0.0	0.0	1264.8
13860	12Dec2002	0.0	0.0	0.0	0.0	1264.8
13861	13Dec2002	0.0	0.0	0.0	0.0	1264.8
13862	14Dec2002	0.0	0.0	0.0	0.0	1264.8
13863	15Dec2002	0.0	0.0	0.0	0.0	1264.8
13864	16Dec2002	0.0	0.0	0.0	0.0	1264.8
13865	17Dec2002	0.0	0.0	0.0	0.0	1264.8
13866	18Dec2002	0.0	0.0	0.0	0.0	1264.8
13867	19Dec2002	0.0	0.0	0.0	0.0	1264.8
13868	20Dec2002	0.0	0.0	0.0	0.0	1264.8
13869	21Dec2002	0.0	0.0	0.0	24.5	1350.0
13870	22Dec2002	0.0	0.0	0.0	24.5	1350.0
13871	23Dec2002	0.0	0.0	0.0	24.5	1350.0
13872	24Dec2002	0.0	0.0	0.0	24.5	1350.0
13873	25Dec2002	0.0	0.0	0.0	24.5	1350.0
13874	26Dec2002	0.0	0.0	0.0	24.5	1350.0
13875	27Dec2002	0.0	0.0	0.0	24.5	1350.0
13876	28Dec2002	0.0	0.0	0.0	0.0	1347.2
13877	29Dec2002	0.0	0.0	0.0	0.0	1347.2
13878	30Dec2002	0.0	0.0	0.0	0.0	1347.2
13879	31Dec2002	0.0	0.0	0.0	0.0	1347.2
13880	01Jan2003	0.0	0.0	0.0	0.0	1347.2
13881	02Jan2003	0.0	0.0	0.0	0.0	1347.2
13882	03Jan2003	0.0	0.0	0.0	0.0	1347.2
13883	04Jan2003	0.0	0.0	0.0	0.0	698.8
13884	05Jan2003	0.0	0.0	0.0	0.0	698.8
13885	06Jan2003	0.0	0.0	0.0	0.0	698.8
13886	07Jan2003	0.0	0.0	0.0	0.0	698.8
13887	08Jan2003	0.0	0.0	0.0	0.0	698.8
13888	09Jan2003	0.0	0.0	0.0	0.0	698.8
13889	10Jan2003	0.0	0.0	0.0	0.0	698.8
13890	11Jan2003	0.0	0.0	0.0	0.0	269.8
13891	12Jan2003	0.0	0.0	0.0	0.0	269.8
13892	13Jan2003	0.0	0.0	0.0	0.0	269.8
13893	14Jan2003	0.0	0.0	0.0	0.0	269.8
13894	15Jan2003	0.0	0.0	0.0	0.0	269.8
13895	16Jan2003	0.0	0.0	0.0	0.0	269.8
13896	17Jan2003	0.0	0.0	0.0	0.0	269.8
13897	18Jan2003	0.0	0.0	0.0	0.0	481.8
13898	19Jan2003	0.0	0.0	0.0	0.0	481.8
13899	20Jan2003	0.0	0.0	0.0	0.0	481.8
13900	21Jan2003	0.0	0.0	0.0	0.0	481.8
13901	22Jan2003	0.0	0.0	0.0	0.0	481.8
13902	23Jan2003	0.0	0.0	0.0	0.0	481.8
13903	24Jan2003	0.0	0.0	0.0	0.0	481.8
13904	25Jan2003	0.0	0.0	0.0	0.0	757.7
13905	26Jan2003	0.0	0.0	0.0	0.0	757.7
13906	27Jan2003	0.0	0.0	0.0	0.0	757.7
13907	28Jan2003	0.0	0.0	0.0	0.0	757.7
13908	29Jan2003	0.0	0.0	0.0	0.0	757.7
13909	30Jan2003	0.0	0.0	0.0	0.0	757.7
13910	31Jan2003	0.0	0.0	0.0	0.0	757.7
13911	01Feb2003	0.0	0.0	0.0	0.0	864.3
13912	02Feb2003	0.0	0.0	0.0	0.0	864.3
13913	03Feb2003	0.0	0.0	0.0	0.0	864.3
13914	04Feb2003	0.0	0.0	0.0	0.0	864.3
13915	05Feb2003	0.0	0.0	0.0	0.0	864.3
13916	06Feb2003	0.0	0.0	0.0	0.0	864.3
13917	07Feb2003	0.0	0.0	0.0	0.0	864.3
13918	08Feb2003	0.0	0.0	0.0	0.0	42.6
13919	09Feb2003	0.0	0.0	0.0	0.0	42.6
13920	10Feb2003	0.0	0.0	0.0	0.0	42.6
13921	11Feb2003	0.0	0.0	0.0	0.0	42.6
13922	12Feb2003	0.0	0.0	0.0	0.0	42.6
13923	13Feb2003	0.0	0.0	0.0	0.0	42.6
13924	14Feb2003	0.0	0.0	0.0	0.0	42.6
13925	15Feb2003	0.0	0.0	0.0	0.0	42.7
13926	16Feb2003	0.0	0.0	0.0	0.0	42.7
13927	17Feb2003	0.0	0.0	0.0	0.0	42.7
13928	18Feb2003	0.0	0.0	0.0	0.0	42.7
13929	19Feb2003	0.0	0.0	0.0	0.0	42.7
13930	20Feb2003	0.0	0.0	0.0	0.0	42.7
13931	21Feb2003	0.0	0.0	0.0	0.0	42.7
13932	22Feb2003	0.0	0.0	0.0	0.0	99.8
13933	23Feb2003	0.0	0.0	0.0	0.0	99.8
13934	24Feb2003	0.0	0.0	0.0	0.0	99.8
13935	25Feb2003	0.0	0.0	0.0	0.0	99.8
13936	26Feb2003	0.0	0.0	0.0	0.0	99.8
13937	27Feb2003	0.0	0.0	0.0	0.0	99.8
13938	28Feb2003	0.0	0.0	0.0	0.0	99.8
13939	01Mar2003	0.0	0.0	0.0	0.0	60.7
13940	02Mar2003	0.0	0.0	0.0	0.0	60.7
13941	03Mar2003	0.0	0.0	0.0	0.0	60.7
13942	04Mar2003	0.0	0.0	0.0	0.0	60.7
13943	05Mar2003	0.0	0.0	0.0	0.0	60.7
13944	06Mar2003	0.0	0.0	0.0	0.0	60.7
13945	07Mar2003	0.0	0.0	0.0	0.0	60.7
13946	08Mar2003	0.0	0.0	0.0	0.0	63.2
13947	09Mar2003	0.0	0.0	0.0	0.0	63.2
13948	10Mar2003	0.0	0.0	0.0	0.0	63.2
13949	11Mar2003	0.0	0.0	0.0	0.0	63.2
13950	12Mar2003	0.0	0.0	0.0	0.0	63.2
13951	13Mar2003	0.0	0.0	0.0	0.0	63.2
13952	14Mar2003	0.0	0.0	0.0	0.0	63.2
13953	15Mar2003	0.0	0.0	0.0	0.0	98.3
13954	16Mar2003	0.0	0.0	0.0	0.0	98.3
13955	17Mar2003	0.0	0.0	0.0	0.0	98.3
13956	18Mar2003	0.0	0.0	0.0	0.0	98.3
13957	19Mar2003	0.0	0.0	0.0	0.0	98.3
13958	20Mar2003	0.0	0.0	0.0	0.0	98.3
13959	21Mar2003	0.0	0.0	0.0	0.0	98.3
13960	22Mar2003	0.0	0.0	0.0	0.0	37.8
13961	23Mar2003	0.0	0.0	0.0	0.0	37.8
13962	24Mar2003	0.0	0.0	0.0	0.0	37.8
13963	25Mar2003	0.0	0.0	0.0	0.0	37.8
13964	26Mar2003	0.0	0.0	0.0	0.0	37.8
13965	27Mar2003	0.0	0.0	0.0	0.0	37.8
13966	28Mar2003	0.0	0.0	0.0	0.0	37.8
13967	29Mar2003	0.0	0.0	0.0	0.0	105.4
13968	30Mar2003	0.0	0.0	0.0	0.0	105.4
13969	31Mar2003	0.0	0.0	0.0	0.0	105.4
13970	01Apr2003	0.0	0.0	0.0	0.0	105.4
13971	02Apr2003	0.0	0.0	0.0	0.0	105.4
13972	03Apr2003	0.0	0.0	0.0	0.0	105.4
13973	04Apr2003	0.0	0.0	0.0	0.0	105.4
13974	05Apr2003	0.0	0.0	0.0	0.0	105.6
13975	06Apr2003	0.0	0.0	0.0	0.0	105.6
13976	07Apr2003	0.0	0.0	0.0	0.0	105.6
13977	08Apr2003	0.0	0.0	0.0	0.0	105.6
13978	09Apr2003	0.0	0.0	0.0	0.0	105.6
13979	10Apr2003	0.0	0.0	0.0	0.0	105.6
13980	11Apr2003	0.0	0.0	0.0	0.0	105.6
13981	12Apr2003	0.0	0.0	0.0	0.0	29.5
13982	13Apr2003	0.0	0.0	0.0	0.0	29.5
13983	14Apr2003	0.0	0.0	0.0	0.0	29.5
13984	15Apr2003	0.0	0.0	0.0	0.0	29.5
13985	16Apr2003	0.0	0.0	0.0	0.0	29.5
13986	17Apr2003	0.0	0.0	0.0	0.0	29.5
13987	18Apr2003	0.0	0.0	0.0	0.0	29.5
13988	19Apr2003	0.0	0.0	0.0	0.0	75.1
13989	20Apr2003	0.0	0.0	0.0	0.0	75.1
13990	21Apr2003	0.0	0.0	0.0	0.0	75.1
13991	22Apr2003	0.0	0.0	0.0	0.0	75.1
13992	23Apr2003	0.0	0.0	0.0	0.0	75.1
13993	24Apr2003	0.0	0.0	0.0	0.0	75.1
13994	25Apr2003	0.0	0.0	0.0	0.0	75.1
13995	26Apr2003	0.0	0.0	0.0	0.0	104.9
13996	27Apr2003	0.0	0.0	0.0	0.0	104.9
13997	28Apr2003	0.0	0.0	0.0	0.0	104.9
13998	29Apr2003	0.0	0.0	0.0	0.0	104.9
13999	30Apr2003	0.0	0.0	0.0	0.0	104.9
14000	01May2003	0.0	0.0	0.0	0.0	104.9
14001	02May2003	0.0	0.0	0.0	0.0	104.9
14002	03May2003	0.0	0.0	0.0	0.0	99.8
14003	04May2003	0.0	0.0	0.0	0.0	99.8
14004	05May2003	0.0	0.0	0.0	0.0	99.8
14005	06May2003	0.0	0.0	0.0	0.0	99.8
14006	07May2003	0.0	0.0	0.0	0.0	99.8
14007	08May2003	0.0	0.0	0.0	0.0	99.8
14008	09May2003	0.0	0.0	0.0	0.0	99.8
14009	10May2003	0.0	0.0	0.0	0.0	46.0
14010	11May2003	0.0	0.0	0.0	0.0	46.0
14011	12May2003	0.0	0.0	0.0	0.0	46.0
14012	13May2003	0.0	0.0	0.0	0.0	46.0
14013	14May2003	0.0	0.0	0.0	0.0	46.0
14014	15May2003	0.0	0.0	0.0	0.0	46.0
14015	16May2003	0.0	0.0	0.0	0.0	46.0
14016	17May2003	0.0	0.0	0.0	0.0	698.8
14017	18May2003	0.0	0.0	0.0	0.0	698.8
14018	19May2003	0.0	0.0	0.0	0.0	698.8
14019	20May2003	0.0	0.0	0.0	0.0	698.8
14020	21May2003	0.0	0.0	0.0	0.0	698.8
14021	22May2003	0.0	0.0	0.0	0.0	698.8
14022	23May2003	0.0	0.0	0.0	0.0	698.8
14023	24May2003	0.0	0.0	0.0	0.0	582.0
14024	25May2003	0.0	0.0	0.0	0.0	582.0
14025	26May2003	0.0	0.0	0.0	0.0	582.0
14026	27May2003	0.0	0.0	0.0	0.0	582.0
14027	28May2003	0.0	0.0	0.0	0.0	582.0
14028	29May2003	0.0	0.0	0.0	0.0	582.0
14029	30May2003	0.0	0.0	0.0	0.0	582.0
14030	31May2003	0.0	0.0	0.0	0.0	857.0
14031	01Jun2003	0.0	0.0	0.0	0.0	857.0
14032	02Jun2003	0.0	0.0	0.0	0.0	857.0
14033	03Jun2003	0.0	0.0	0.0	0.0	857.0
14034	04Jun2003	0.0	0.0	0.0	0.0	857.0
14035	05Jun2003	0.0	0.0	0.0	0.0	857.0
14036	06Jun2003	0.0	0.0	0.0	0.0	857.0
14037	07Jun2003	0.0	0.0	0.0	0.0	1047.8
14038	08Jun2003	0.0	0.0	0.0	0.0	1047.8
14039	09Jun2003	0.0	0.0	0.0	0.0	1047.8
14040	10Jun2003	0.0	0.0	0.0	0.0	1047.8
14041	11Jun2003	0.0	0.0	0.0	0.0	1047.8
14042	12Jun2003	0.0	0.0	0.0	0.0	1047.8
14043	13Jun2003	0.0	0.0	0.0	0.0	1047.8
14044	14Jun2003	0.0	0.0	0.0	0.0	1207.2
14045	15Jun2003	0.0	0.0	0.0	0.0	1207.2
14046	16Jun2003	0.0	0.0	0.0	0.0	1207.2
14047	17Jun2003	0.0	0.0	0.0	0.0	1207.2
14048	18Jun2003	0.0	0.0	0.0	0.0	1207.2
14049	19Jun2003	0.0	0.0	0.0	0.0	1207.2
14050	20Jun2003	0.0	0.0	0.0	0.0	1207.2
14051	21Jun2003	0.0	0.0	0.0	0.0	1289.2
14052	22Jun2003	0.0	0.0	0.0	129.7	1159.4
14053	23Jun2003	0.0	0.0	0.0	254.7	1034.4
14054	24Jun2003	0.0	0.0	0.0	230.9	1058.3
14055	25Jun2003	0.0	0.0	0.0	131.0	1158.2
14056	26Jun2003	0.0	0.0	0.0	83.1	1206.0
14057	27Jun2003	0.0	0.0	0.0	53.0	1236.2
14058	28Jun2003	0.0	0.0	0.0	0.0	1165.8
14059	29Jun2003	0.0	0.0	0.0	0.0	1165.8
14060	30Jun2003	0.0	0.0	0.0	0.0	1165.8
14061	01Jul2003	0.0	0.0	0.0	0.0	1165.8
14062	02Jul2003	0.0	0.0	0.0	0.0	1165.8
14063	03Jul2003	0.0	0.0	0.0	0.0	1165.8
14064	04Jul2003	0.0	0.0	0.0	0.0	1165.8
14065	05Jul2003	0.0	0.0	0.0	195.6	1313.1
14066	06Jul2003	0.0	0.0	0.0	235.4	1273.2
