index	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
Strcuture	Vero	Okee	Stuart	CPoint	MHaven	LaBell	WPBIA	BGlade	DevGar	FtMyer	Naples	FTL	EverGl	MIA	TTrail	Homest	Flamin
12/8/1986	0.00	0.08	0.12	0.09	0.08	0.08	0.10	0.08	0.08	0.10	0.11	0.12	0.10	0.09	0.09	0.09	0.10
12/9/1986	0.00	0.09	0.10	0.10	0.11	0.12	0.10	0.11	0.12	0.12	0.12	0.12	0.13	0.11	0.13	0.11	0.12
12/10/1986	0.00	0.11	0.10	0.10	0.11	0.12	0.11	0.10	0.11	0.11	0.10	0.10	0.13	0.10	0.11	0.11	0.11
12/11/1986	0.00	0.12	0.11	0.12	0.13	0.13	0.14	0.13	0.13	0.12	0.11	0.13	0.14	0.14	0.14	0.14	0.14
12/12/1986	0.00	0.12	0.11	0.11	0.11	0.11	0.12	0.12	0.11	0.08	0.08	0.11	0.12	0.12	0.13	0.12	0.12
12/13/1986	0.00	0.13	0.12	0.11	0.12	0.13	0.11	0.11	0.12	0.13	0.12	0.10	0.13	0.11	0.12	0.11	0.11
12/14/1986	0.00	0.12	0.14	0.12	0.11	0.10	0.13	0.11	0.10	0.11	0.11	0.10	0.11	0.09	0.10	0.10	0.11
12/15/1986	0.00	0.08	0.10	0.08	0.09	0.10	0.09	0.08	0.09	0.11	0.11	0.10	0.11	0.10	0.09	0.11	0.12
12/16/1986	0.00	0.08	0.10	0.09	0.08	0.09	0.08	0.09	0.09	0.11	0.11	0.10	0.11	0.10	0.11	0.11	0.13
12/17/1986	0.00	0.07	0.09	0.07	0.07	0.07	0.07	0.07	0.07	0.08	0.10	0.08	0.10	0.09	0.09	0.10	0.12
12/18/1986	0.00	0.09	0.11	0.10	0.09	0.09	0.11	0.10	0.09	0.10	0.11	0.11	0.11	0.10	0.10	0.11	0.11
12/19/1986	0.00	0.09	0.11	0.09	0.09	0.09	0.09	0.08	0.09	0.09	0.10	0.09	0.10	0.10	0.10	0.10	0.11
12/20/1986	0.00	0.08	0.10	0.09	0.09	0.09	0.10	0.09	0.09	0.08	0.08	0.10	0.10	0.09	0.10	0.09	0.10
12/21/1986	0.00	0.11	0.12	0.11	0.11	0.10	0.12	0.11	0.11	0.10	0.11	0.12	0.12	0.12	0.12	0.13	0.13
12/22/1986	0.00	0.10	0.12	0.10	0.11	0.11	0.12	0.10	0.11	0.12	0.12	0.12	0.13	0.12	0.12	0.12	0.13
12/23/1986	0.00	0.12	0.14	0.13	0.12	0.11	0.14	0.13	0.12	0.11	0.12	0.14	0.12	0.14	0.13	0.14	0.15
12/24/1986	0.00	0.11	0.12	0.11	0.11	0.11	0.12	0.11	0.11	0.12	0.13	0.13	0.12	0.13	0.13	0.13	0.14
12/25/1986	0.00	0.09	0.10	0.08	0.08	0.08	0.09	0.08	0.08	0.07	0.07	0.10	0.08	0.09	0.08	0.08	0.08
12/26/1986	0.00	0.07	0.08	0.07	0.07	0.07	0.07	0.07	0.06	0.07	0.07	0.07	0.06	0.06	0.06	0.06	0.05
12/27/1986	0.00	0.06	0.08	0.05	0.05	0.04	0.06	0.04	0.04	0.04	0.05	0.05	0.04	0.05	0.05	0.06	0.06
12/28/1986	0.00	0.05	0.04	0.05	0.05	0.05	0.05	0.05	0.05	0.05	0.06	0.06	0.06	0.06	0.06	0.06	0.07
12/29/1986	0.00	0.09	0.08	0.09	0.09	0.09	0.09	0.09	0.09	0.10	0.10	0.09	0.10	0.10	0.11	0.11	0.12
12/30/1986	0.00	0.09	0.10	0.08	0.09	0.09	0.09	0.08	0.08	0.10	0.11	0.09	0.10	0.09	0.09	0.10	0.12
12/31/1986	0.00	0.06	0.07	0.06	0.05	0.05	0.08	0.06	0.05	0.06	0.06	0.10	0.07	0.10	0.08	0.10	0.11
1/1/1987	0.00	0.09	0.11	0.10	0.09	0.10	0.12	0.10	0.10	0.12	0.15	0.13	0.13	0.13	0.13	0.14	0.15
1/2/1987	0.00	0.09	0.11	0.10	0.09	0.09	0.10	0.10	0.09	0.10	0.11	0.12	0.11	0.11	0.11	0.12	0.12
1/3/1987	0.00	0.08	0.10	0.09	0.08	0.09	0.09	0.09	0.08	0.11	0.12	0.10	0.11	0.10	0.10	0.11	0.12
1/4/1987	0.00	0.08	0.09	0.09	0.09	0.10	0.09	0.09	0.09	0.12	0.12	0.10	0.12	0.10	0.11	0.11	0.12
1/5/1987	0.00	0.11	0.12	0.11	0.11	0.11	0.13	0.11	0.11	0.13	0.14	0.14	0.13	0.13	0.13	0.14	0.17
1/6/1987	0.00	0.10	0.13	0.10	0.10	0.11	0.12	0.10	0.10	0.11	0.11	0.10	0.11	0.11	0.11	0.11	0.12
1/7/1987	0.00	0.10	0.11	0.10	0.10	0.10	0.11	0.10	0.10	0.10	0.11	0.11	0.11	0.11	0.11	0.11	0.12
1/8/1987	0.00	0.09	0.10	0.10	0.09	0.10	0.10	0.10	0.10	0.11	0.11	0.10	0.11	0.10	0.10	0.10	0.11
1/9/1987	0.00	0.09	0.10	0.10	0.09	0.10	0.10	0.10	0.10	0.10	0.11	0.11	0.11	0.10	0.10	0.10	0.12
1/10/1987	0.00	0.10	0.11	0.10	0.10	0.11	0.11	0.10	0.10	0.11	0.11	0.10	0.11	0.10	0.11	0.10	0.10
1/11/1987	0.00	0.11	0.10	0.09	0.10	0.09	0.10	0.09	0.09	0.09	0.08	0.08	0.08	0.08	0.08	0.08	0.08
1/12/1987	0.00	0.09	0.11	0.10	0.10	0.09	0.11	0.10	0.10	0.10	0.11	0.12	0.11	0.13	0.11	0.13	0.13
1/13/1987	0.00	0.10	0.12	0.10	0.09	0.10	0.12	0.10	0.09	0.11	0.12	0.12	0.11	0.12	0.10	0.12	0.13
1/14/1987	0.00	0.10	0.11	0.10	0.10	0.10	0.11	0.10	0.09	0.10	0.11	0.11	0.10	0.11	0.10	0.11	0.12
1/15/1987	0.00	0.10	0.08	0.09	0.11	0.11	0.09	0.09	0.11	0.13	0.13	0.09	0.13	0.10	0.11	0.11	0.12
1/16/1987	0.00	0.12	0.11	0.11	0.12	0.12	0.13	0.12	0.12	0.11	0.11	0.12	0.13	0.13	0.13	0.13	0.12
1/17/1987	0.00	0.10	0.09	0.10	0.10	0.10	0.12	0.10	0.10	0.08	0.08	0.11	0.10	0.11	0.10	0.10	0.09
1/18/1987	0.00	0.11	0.09	0.10	0.11	0.12	0.11	0.11	0.11	0.11	0.10	0.10	0.13	0.12	0.13	0.12	0.12
1/19/1987	0.00	0.14	0.12	0.13	0.13	0.14	0.14	0.14	0.14	0.11	0.10	0.13	0.14	0.14	0.14	0.14	0.13
1/20/1987	0.00	0.11	0.11	0.11	0.11	0.11	0.12	0.12	0.11	0.09	0.10	0.12	0.12	0.12	0.12	0.12	0.12
1/21/1987	0.00	0.09	0.10	0.10	0.09	0.09	0.10	0.10	0.09	0.09	0.10	0.11	0.10	0.11	0.10	0.11	0.11
1/22/1987	0.00	0.10	0.10	0.10	0.10	0.10	0.12	0.11	0.10	0.08	0.08	0.12	0.11	0.13	0.12	0.13	0.12
1/23/1987	0.00	0.12	0.13	0.12	0.12	0.12	0.14	0.12	0.12	0.11	0.11	0.13	0.13	0.13	0.13	0.13	0.12
1/24/1987	0.00	0.10	0.12	0.11	0.10	0.11	0.12	0.11	0.10	0.13	0.14	0.13	0.12	0.13	0.12	0.12	0.14
1/25/1987	0.00	0.11	0.12	0.11	0.11	0.12	0.11	0.10	0.11	0.14	0.15	0.11	0.14	0.12	0.12	0.13	0.14
1/26/1987	0.00	0.15	0.15	0.14	0.14	0.15	0.15	0.14	0.14	0.14	0.14	0.15	0.15	0.15	0.14	0.15	0.16
1/27/1987	0.00	0.13	0.16	0.14	0.13	0.13	0.16	0.14	0.13	0.12	0.13	0.15	0.14	0.15	0.14	0.15	0.16
1/28/1987	0.00	0.11	0.12	0.10	0.10	0.11	0.12	0.10	0.10	0.12	0.12	0.12	0.11	0.12	0.11	0.12	0.13
1/29/1987	0.00	0.11	0.12	0.11	0.11	0.11	0.13	0.11	0.11	0.11	0.12	0.12	0.12	0.12	0.11	0.12	0.12
1/30/1987	0.00	0.12	0.12	0.11	0.11	0.11	0.12	0.11	0.11	0.11	0.12	0.12	0.13	0.13	0.13	0.13	0.15
1/31/1987	0.00	0.17	0.17	0.16	0.16	0.16	0.18	0.16	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15
2/1/1987	0.00	0.13	0.13	0.13	0.13	0.13	0.15	0.13	0.12	0.14	0.14	0.15	0.15	0.15	0.14	0.15	0.17
2/2/1987	0.00	0.14	0.14	0.14	0.14	0.14	0.17	0.15	0.14	0.13	0.13	0.15	0.15	0.16	0.15	0.15	0.15
2/3/1987	0.00	0.13	0.13	0.12	0.12	0.12	0.14	0.12	0.11	0.11	0.10	0.13	0.11	0.13	0.12	0.12	0.11
2/4/1987	0.00	0.12	0.12	0.12	0.12	0.12	0.13	0.12	0.12	0.12	0.11	0.12	0.12	0.12	0.12	0.12	0.13
2/5/1987	0.00	0.11	0.12	0.11	0.11	0.12	0.11	0.11	0.11	0.12	0.12	0.11	0.11	0.11	0.12	0.12	0.13
2/6/1987	0.00	0.10	0.11	0.10	0.10	0.11	0.11	0.11	0.11	0.11	0.11	0.12	0.12	0.12	0.12	0.12	0.12
2/7/1987	0.00	0.09	0.09	0.09	0.10	0.10	0.09	0.09	0.10	0.09	0.09	0.09	0.09	0.10	0.09	0.10	0.10
2/8/1987	0.00	0.13	0.14	0.14	0.14	0.14	0.15	0.14	0.14	0.14	0.15	0.15	0.15	0.15	0.15	0.16	0.17
2/9/1987	0.00	0.15	0.16	0.15	0.15	0.14	0.16	0.14	0.14	0.14	0.15	0.15	0.15	0.15	0.14	0.15	0.17
2/10/1987	0.00	0.12	0.13	0.13	0.13	0.12	0.14	0.13	0.13	0.13	0.13	0.14	0.13	0.14	0.13	0.14	0.16
2/11/1987	0.00	0.11	0.12	0.11	0.12	0.12	0.11	0.11	0.11	0.13	0.14	0.10	0.13	0.10	0.11	0.11	0.13
2/12/1987	0.00	0.13	0.13	0.12	0.12	0.13	0.13	0.13	0.12	0.13	0.13	0.13	0.13	0.13	0.13	0.13	0.14
2/13/1987	0.00	0.14	0.16	0.14	0.14	0.14	0.16	0.14	0.14	0.14	0.15	0.15	0.15	0.15	0.15	0.15	0.16
2/14/1987	0.00	0.12	0.13	0.12	0.12	0.12	0.13	0.12	0.11	0.11	0.12	0.12	0.12	0.12	0.12	0.11	0.11
2/15/1987	0.00	0.13	0.14	0.13	0.13	0.14	0.15	0.14	0.13	0.13	0.12	0.14	0.14	0.14	0.14	0.14	0.14
2/16/1987	0.00	0.16	0.14	0.14	0.16	0.17	0.16	0.16	0.16	0.14	0.11	0.13	0.15	0.14	0.15	0.13	0.12
2/17/1987	0.00	0.16	0.17	0.16	0.16	0.15	0.18	0.16	0.15	0.13	0.13	0.16	0.16	0.16	0.16	0.14	0.13
2/18/1987	0.00	0.10	0.10	0.10	0.10	0.12	0.11	0.10	0.10	0.11	0.12	0.13	0.13	0.13	0.13	0.14	0.14
2/19/1987	0.00	0.12	0.11	0.11	0.12	0.13	0.10	0.10	0.12	0.14	0.12	0.10	0.11	0.10	0.11	0.11	0.11
2/20/1987	0.00	0.10	0.09	0.10	0.10	0.10	0.11	0.10	0.10	0.11	0.12	0.11	0.12	0.12	0.11	0.12	0.14
2/21/1987	0.00	0.09	0.10	0.10	0.10	0.12	0.10	0.11	0.11	0.12	0.12	0.13	0.15	0.15	0.16	0.15	0.15
2/22/1987	0.00	0.10	0.09	0.09	0.10	0.10	0.09	0.10	0.10	0.09	0.08	0.09	0.11	0.10	0.11	0.11	0.10
2/23/1987	0.00	0.13	0.13	0.12	0.12	0.12	0.12	0.12	0.11	0.11	0.10	0.12	0.11	0.13	0.13	0.16	0.15
2/24/1987	0.00	0.13	0.13	0.13	0.14	0.14	0.13	0.13	0.14	0.14	0.14	0.11	0.15	0.12	0.13	0.15	0.16
2/25/1987	0.00	0.07	0.08	0.07	0.08	0.09	0.08	0.08	0.08	0.10	0.11	0.09	0.11	0.09	0.10	0.12	0.14
2/26/1987	0.00	0.10	0.12	0.13	0.13	0.13	0.14	0.14	0.14	0.12	0.12	0.14	0.16	0.15	0.17	0.16	0.15
2/27/1987	0.00	0.15	0.13	0.14	0.15	0.16	0.16	0.15	0.15	0.14	0.14	0.15	0.17	0.16	0.17	0.16	0.16
2/28/1987	0.00	0.14	0.13	0.14	0.14	0.15	0.16	0.15	0.14	0.14	0.13	0.14	0.17	0.16	0.17	0.17	0.16
3/1/1987	0.00	0.14	0.13	0.14	0.15	0.14	0.14	0.14	0.14	0.12	0.12	0.14	0.15	0.14	0.15	0.14	0.13
3/2/1987	0.00	0.14	0.15	0.12	0.12	0.10	0.14	0.12	0.10	0.08	0.07	0.12	0.09	0.13	0.12	0.13	0.12
3/3/1987	0.00	0.11	0.11	0.10	0.10	0.10	0.10	0.09	0.10	0.09	0.08	0.10	0.08	0.09	0.08	0.09	0.08
3/4/1987	0.00	0.14	0.12	0.14	0.15	0.15	0.15	0.15	0.15	0.14	0.14	0.12	0.14	0.14	0.14	0.13	0.12
3/5/1987	0.00	0.16	0.16	0.16	0.16	0.15	0.16	0.16	0.15	0.16	0.15	0.15	0.15	0.15	0.15	0.15	0.15
3/6/1987	0.00	0.13	0.14	0.13	0.13	0.14	0.14	0.13	0.13	0.14	0.13	0.12	0.13	0.13	0.13	0.14	0.13
3/7/1987	0.00	0.12	0.13	0.11	0.09	0.10	0.13	0.11	0.09	0.09	0.08	0.13	0.10	0.13	0.10	0.11	0.11
3/8/1987	0.00	0.18	0.18	0.18	0.18	0.17	0.19	0.18	0.18	0.16	0.15	0.17	0.15	0.16	0.15	0.15	0.16
3/9/1987	0.00	0.16	0.17	0.15	0.15	0.14	0.16	0.15	0.14	0.14	0.14	0.14	0.14	0.13	0.13	0.13	0.14
3/10/1987	0.00	0.18	0.18	0.17	0.17	0.17	0.18	0.17	0.16	0.16	0.14	0.17	0.15	0.17	0.16	0.17	0.16
3/11/1987	0.00	0.17	0.19	0.17	0.17	0.17	0.19	0.17	0.16	0.16	0.17	0.18	0.17	0.18	0.17	0.17	0.19
3/12/1987	0.00	0.09	0.11	0.10	0.10	0.10	0.11	0.11	0.10	0.10	0.10	0.11	0.11	0.11	0.11	0.11	0.13
3/13/1987	0.00	0.13	0.15	0.14	0.14	0.14	0.14	0.13	0.13	0.14	0.13	0.12	0.12	0.11	0.11	0.11	0.11
3/14/1987	0.00	0.14	0.13	0.14	0.15	0.15	0.15	0.15	0.15	0.16	0.17	0.14	0.16	0.14	0.15	0.14	0.16
3/15/1987	0.00	0.16	0.16	0.16	0.17	0.17	0.17	0.17	0.17	0.17	0.18	0.18	0.18	0.18	0.17	0.18	0.20
3/16/1987	0.00	0.14	0.15	0.13	0.15	0.15	0.13	0.12	0.14	0.16	0.17	0.13	0.15	0.13	0.14	0.14	0.17
3/17/1987	0.00	0.17	0.15	0.16	0.16	0.16	0.17	0.17	0.16	0.17	0.16	0.16	0.18	0.17	0.17	0.18	0.19
3/18/1987	0.00	0.19	0.16	0.18	0.19	0.19	0.19	0.19	0.19	0.16	0.15	0.17	0.19	0.19	0.19	0.19	0.19
3/19/1987	0.00	0.16	0.14	0.17	0.17	0.18	0.18	0.18	0.18	0.16	0.15	0.15	0.20	0.18	0.20	0.19	0.18
3/20/1987	0.00	0.18	0.17	0.18	0.18	0.18	0.19	0.19	0.18	0.17	0.17	0.17	0.20	0.19	0.21	0.20	0.21
3/21/1987	0.00	0.17	0.17	0.18	0.17	0.18	0.18	0.18	0.17	0.18	0.18	0.18	0.19	0.18	0.18	0.18	0.19
3/22/1987	0.00	0.18	0.17	0.17	0.17	0.18	0.18	0.17	0.17	0.16	0.16	0.17	0.18	0.18	0.18	0.18	0.19
3/23/1987	0.00	0.16	0.15	0.15	0.16	0.15	0.16	0.15	0.15	0.15	0.14	0.15	0.16	0.16	0.16	0.15	0.15
3/24/1987	0.00	0.13	0.13	0.12	0.13	0.12	0.14	0.13	0.13	0.13	0.13	0.13	0.15	0.14	0.15	0.15	0.17
3/25/1987	0.00	0.12	0.12	0.13	0.11	0.13	0.14	0.13	0.12	0.12	0.10	0.11	0.13	0.12	0.13	0.12	0.12
3/26/1987	0.00	0.13	0.12	0.13	0.14	0.14	0.13	0.14	0.14	0.14	0.14	0.14	0.16	0.16	0.16	0.17	0.17
3/27/1987	0.00	0.14	0.16	0.17	0.14	0.13	0.20	0.17	0.14	0.13	0.15	0.19	0.20	0.21	0.21	0.21	0.20
3/28/1987	0.00	0.19	0.16	0.18	0.18	0.18	0.20	0.19	0.19	0.15	0.14	0.18	0.20	0.19	0.20	0.19	0.18
3/29/1987	0.00	0.14	0.13	0.13	0.14	0.14	0.14	0.14	0.14	0.13	0.13	0.16	0.13	0.14	0.14	0.15	0.15
3/30/1987	0.00	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.15	0.14	0.13	0.15	0.15	0.15	0.15	0.16	0.16
3/31/1987	0.00	0.14	0.12	0.12	0.15	0.15	0.14	0.14	0.15	0.13	0.12	0.11	0.14	0.13	0.14	0.12	0.13
4/1/1987	0.00	0.16	0.18	0.17	0.16	0.16	0.17	0.17	0.16	0.17	0.17	0.18	0.18	0.19	0.18	0.20	0.20
4/2/1987	0.00	0.16	0.17	0.17	0.16	0.16	0.18	0.17	0.16	0.17	0.19	0.18	0.18	0.18	0.18	0.19	0.21
4/3/1987	0.00	0.17	0.18	0.18	0.16	0.14	0.18	0.17	0.16	0.13	0.14	0.17	0.15	0.17	0.17	0.18	0.18
4/4/1987	0.00	0.18	0.19	0.18	0.18	0.18	0.19	0.18	0.17	0.18	0.18	0.19	0.18	0.18	0.18	0.19	0.19
4/5/1987	0.00	0.16	0.18	0.17	0.16	0.16	0.17	0.17	0.16	0.17	0.18	0.19	0.17	0.19	0.18	0.19	0.20
4/6/1987	0.00	0.16	0.18	0.17	0.16	0.15	0.18	0.16	0.15	0.16	0.18	0.18	0.16	0.19	0.16	0.18	0.19
4/7/1987	0.00	0.10	0.12	0.10	0.09	0.09	0.12	0.09	0.08	0.09	0.10	0.13	0.11	0.13	0.11	0.14	0.15
4/8/1987	0.00	0.16	0.17	0.15	0.14	0.13	0.15	0.13	0.12	0.14	0.12	0.12	0.10	0.12	0.10	0.12	0.13
4/9/1987	0.00	0.18	0.20	0.18	0.17	0.18	0.19	0.17	0.17	0.18	0.17	0.18	0.17	0.18	0.17	0.18	0.18
4/10/1987	0.00	0.20	0.20	0.19	0.19	0.19	0.20	0.19	0.18	0.18	0.18	0.20	0.19	0.20	0.19	0.20	0.20
4/11/1987	0.00	0.20	0.20	0.18	0.19	0.20	0.19	0.18	0.18	0.19	0.19	0.19	0.20	0.19	0.19	0.20	0.21
4/12/1987	0.00	0.20	0.21	0.19	0.19	0.19	0.19	0.19	0.19	0.19	0.18	0.19	0.20	0.19	0.20	0.20	0.20
4/13/1987	0.00	0.22	0.21	0.21	0.22	0.22	0.22	0.21	0.22	0.20	0.18	0.19	0.22	0.21	0.22	0.21	0.20
4/14/1987	0.00	0.20	0.18	0.18	0.19	0.20	0.20	0.19	0.19	0.18	0.16	0.19	0.21	0.21	0.21	0.21	0.20
4/15/1987	0.00	0.16	0.15	0.15	0.17	0.20	0.16	0.16	0.16	0.18	0.15	0.15	0.20	0.17	0.19	0.17	0.17
4/16/1987	0.00	0.20	0.21	0.20	0.19	0.20	0.21	0.20	0.19	0.20	0.19	0.22	0.21	0.22	0.22	0.23	0.22
4/17/1987	0.00	0.20	0.20	0.18	0.18	0.19	0.18	0.18	0.17	0.18	0.16	0.18	0.19	0.19	0.19	0.20	0.19
4/18/1987	0.00	0.17	0.18	0.17	0.17	0.17	0.18	0.18	0.16	0.18	0.17	0.19	0.18	0.19	0.18	0.19	0.18
4/19/1987	0.00	0.20	0.21	0.20	0.20	0.21	0.21	0.21	0.21	0.21	0.21	0.21	0.23	0.22	0.22	0.23	0.24
4/20/1987	0.00	0.20	0.21	0.20	0.20	0.21	0.21	0.21	0.20	0.21	0.21	0.22	0.22	0.22	0.21	0.22	0.22
4/21/1987	0.00	0.19	0.20	0.20	0.20	0.20	0.21	0.20	0.20	0.20	0.21	0.21	0.22	0.21	0.20	0.21	0.21
4/22/1987	0.00	0.22	0.21	0.21	0.22	0.23	0.22	0.22	0.22	0.22	0.21	0.22	0.24	0.23	0.23	0.22	0.23
4/23/1987	0.00	0.20	0.20	0.21	0.21	0.22	0.21	0.21	0.21	0.20	0.18	0.20	0.24	0.22	0.23	0.22	0.23
4/24/1987	0.00	0.23	0.21	0.23	0.23	0.23	0.24	0.23	0.23	0.20	0.17	0.23	0.24	0.23	0.23	0.23	0.22
4/25/1987	0.00	0.25	0.24	0.24	0.24	0.24	0.25	0.24	0.24	0.21	0.17	0.23	0.24	0.24	0.24	0.24	0.22
4/26/1987	0.00	0.19	0.18	0.18	0.20	0.21	0.20	0.19	0.20	0.20	0.20	0.21	0.21	0.23	0.21	0.22	0.23
4/27/1987	0.00	0.15	0.13	0.15	0.19	0.19	0.15	0.17	0.19	0.21	0.21	0.17	0.20	0.19	0.18	0.19	0.19
4/28/1987	0.00	0.22	0.21	0.21	0.22	0.22	0.22	0.21	0.21	0.21	0.20	0.22	0.22	0.23	0.22	0.22	0.21
4/29/1987	0.00	0.24	0.22	0.22	0.23	0.24	0.23	0.22	0.23	0.22	0.20	0.22	0.24	0.23	0.23	0.23	0.24
4/30/1987	0.00	0.24	0.22	0.23	0.24	0.24	0.24	0.23	0.24	0.22	0.20	0.24	0.25	0.24	0.24	0.24	0.23
5/1/1987	0.00	0.24	0.23	0.22	0.23	0.23	0.23	0.22	0.22	0.22	0.21	0.22	0.23	0.23	0.23	0.23	0.23
5/2/1987	0.00	0.24	0.23	0.22	0.23	0.24	0.24	0.22	0.23	0.22	0.21	0.22	0.23	0.23	0.24	0.23	0.23
5/3/1987	0.00	0.23	0.22	0.23	0.22	0.21	0.24	0.23	0.22	0.21	0.20	0.20	0.22	0.22	0.22	0.21	0.21
5/4/1987	0.00	0.24	0.20	0.23	0.23	0.23	0.23	0.23	0.23	0.22	0.21	0.21	0.23	0.23	0.24	0.23	0.23
5/5/1987	0.00	0.21	0.20	0.21	0.22	0.22	0.22	0.22	0.22	0.21	0.20	0.21	0.22	0.23	0.23	0.23	0.23
5/6/1987	0.00	0.18	0.18	0.19	0.19	0.19	0.18	0.19	0.19	0.19	0.20	0.21	0.20	0.21	0.20	0.22	0.22
5/7/1987	0.00	0.14	0.15	0.14	0.14	0.15	0.14	0.14	0.14	0.16	0.17	0.17	0.15	0.18	0.15	0.18	0.19
5/8/1987	0.00	0.15	0.16	0.15	0.16	0.17	0.13	0.15	0.15	0.17	0.16	0.15	0.17	0.15	0.15	0.15	0.16
5/9/1987	0.00	0.17	0.18	0.17	0.17	0.17	0.18	0.17	0.16	0.17	0.17	0.17	0.16	0.17	0.15	0.16	0.19
5/10/1987	0.00	0.16	0.19	0.16	0.15	0.15	0.16	0.15	0.15	0.16	0.16	0.16	0.17	0.15	0.16	0.17	0.20
5/11/1987	0.00	0.16	0.19	0.16	0.16	0.16	0.16	0.17	0.16	0.19	0.20	0.15	0.17	0.16	0.17	0.18	0.18
5/12/1987	0.00	0.15	0.19	0.16	0.15	0.15	0.14	0.15	0.15	0.17	0.18	0.17	0.15	0.15	0.15	0.15	0.16
5/13/1987	0.00	0.15	0.17	0.14	0.15	0.15	0.13	0.13	0.15	0.16	0.16	0.16	0.15	0.16	0.15	0.16	0.17
5/14/1987	0.00	0.16	0.20	0.16	0.16	0.16	0.16	0.15	0.16	0.17	0.17	0.20	0.15	0.19	0.17	0.19	0.20
5/15/1987	0.00	0.17	0.20	0.18	0.15	0.15	0.20	0.16	0.15	0.15	0.16	0.20	0.15	0.20	0.16	0.20	0.20
5/16/1987	0.00	0.17	0.20	0.17	0.16	0.14	0.17	0.17	0.15	0.15	0.17	0.19	0.15	0.20	0.15	0.18	0.18
5/17/1987	0.00	0.22	0.21	0.21	0.21	0.21	0.22	0.21	0.21	0.20	0.19	0.21	0.22	0.23	0.22	0.23	0.23
5/18/1987	0.00	0.18	0.19	0.18	0.17	0.17	0.18	0.17	0.17	0.18	0.20	0.20	0.18	0.21	0.18	0.21	0.21
5/19/1987	0.00	0.19	0.19	0.20	0.19	0.18	0.21	0.19	0.19	0.17	0.19	0.21	0.21	0.22	0.21	0.23	0.22
5/20/1987	0.00	0.19	0.21	0.21	0.19	0.17	0.22	0.20	0.18	0.17	0.19	0.22	0.19	0.23	0.20	0.23	0.23
5/21/1987	0.00	0.23	0.21	0.23	0.22	0.22	0.23	0.22	0.22	0.21	0.21	0.21	0.22	0.22	0.22	0.22	0.22
5/22/1987	0.00	0.22	0.21	0.23	0.22	0.22	0.23	0.22	0.22	0.22	0.23	0.20	0.23	0.22	0.22	0.21	0.22
5/23/1987	0.00	0.17	0.15	0.16	0.18	0.18	0.17	0.17	0.18	0.18	0.19	0.17	0.18	0.20	0.18	0.21	0.21
5/24/1987	0.00	0.19	0.19	0.18	0.21	0.20	0.19	0.19	0.20	0.21	0.21	0.19	0.21	0.22	0.21	0.22	0.23
5/25/1987	0.00	0.24	0.23	0.23	0.24	0.23	0.24	0.24	0.23	0.22	0.22	0.23	0.21	0.24	0.22	0.23	0.23
5/26/1987	0.00	0.19	0.17	0.18	0.21	0.21	0.17	0.18	0.20	0.21	0.20	0.17	0.20	0.18	0.20	0.20	0.20
5/27/1987	0.00	0.18	0.18	0.18	0.19	0.20	0.18	0.19	0.19	0.21	0.21	0.19	0.20	0.20	0.19	0.19	0.17
5/28/1987	0.00	0.20	0.18	0.19	0.20	0.21	0.19	0.19	0.20	0.20	0.20	0.19	0.20	0.21	0.20	0.20	0.20
5/29/1987	0.00	0.19	0.16	0.18	0.19	0.18	0.16	0.18	0.18	0.16	0.15	0.16	0.16	0.18	0.16	0.18	0.17
5/30/1987	0.00	0.16	0.14	0.16	0.17	0.19	0.15	0.17	0.18	0.20	0.20	0.15	0.20	0.16	0.18	0.16	0.17
5/31/1987	0.00	0.22	0.18	0.20	0.22	0.22	0.20	0.21	0.21	0.20	0.19	0.19	0.20	0.20	0.21	0.20	0.20
6/1/1987	0.00	0.19	0.19	0.18	0.18	0.17	0.19	0.18	0.17	0.17	0.17	0.17	0.17	0.18	0.17	0.18	0.20
6/2/1987	0.00	0.21	0.18	0.19	0.19	0.18	0.18	0.17	0.18	0.18	0.20	0.17	0.15	0.18	0.16	0.18	0.20
6/3/1987	0.00	0.18	0.17	0.16	0.19	0.18	0.16	0.16	0.18	0.18	0.17	0.15	0.17	0.16	0.17	0.16	0.18
6/4/1987	0.00	0.21	0.21	0.20	0.21	0.20	0.21	0.20	0.20	0.19	0.18	0.20	0.20	0.21	0.20	0.21	0.21
6/5/1987	0.00	0.20	0.22	0.21	0.20	0.19	0.22	0.21	0.19	0.20	0.21	0.21	0.19	0.22	0.20	0.22	0.22
6/6/1987	0.00	0.15	0.16	0.16	0.16	0.17	0.17	0.17	0.17	0.16	0.17	0.20	0.19	0.21	0.20	0.21	0.21
6/7/1987	0.00	0.17	0.18	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.16	0.17	0.15	0.19	0.17	0.21	0.20
6/8/1987	0.00	0.21	0.19	0.22	0.22	0.20	0.22	0.22	0.21	0.20	0.20	0.23	0.19	0.23	0.21	0.22	0.22
6/9/1987	0.00	0.22	0.20	0.20	0.21	0.20	0.21	0.20	0.19	0.20	0.19	0.20	0.19	0.21	0.19	0.22	0.22
6/10/1987	0.00	0.21	0.21	0.20	0.22	0.18	0.19	0.18	0.19	0.16	0.14	0.18	0.15	0.18	0.16	0.18	0.18
